gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalSpend,TenureGroup
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.5061127726799919,0.3271893896895815,No,No,No,No,No,No,No,-1.206361165890975,0.19119210989643876,-0.3484279950568747,-0.6016633925085941,True,False,False,False,True,False,False,-0.09676476885422437,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.7162060656093165,0.3271893896895815,Yes,Yes,No,Yes,Yes,Yes,Yes,0.8289391504586737,0.5884154081628322,0.8364030018432617,-0.6016633925085941,False,False,True,False,True,False,False,0.4214266844242021,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.5468567339563022,-3.0563338283944437,No phone service,No,No,No,No,Yes,Yes,0.8289391504586737,-0.6630872847015787,-0.6131404741170604,1.6620589061112205,False,False,True,False,True,False,False,0.362613746839858,1
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.3023929662984405,0.3271893896895815,No,Yes,Yes,Yes,No,No,No,0.8289391504586737,-0.1063098582612365,-0.29661052728084336,-0.6016633925085941,False,False,True,False,False,False,False,0.03214735338638206,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.8320644628904742,0.3271893896895815,No,No,Yes,No,No,No,No,0.8289391504586737,-0.5234774225493737,-0.7457173073797034,-0.6016633925085941,False,False,False,False,False,False,False,0.4355669604288343,1
Male,2.2710390163227596,1.0356168260670764,-0.6523049310632244,0.26802249156990343,0.3271893896895815,Yes,No,Yes,Yes,No,Yes,Yes,0.8289391504586737,1.3579316721684398,0.8830365169043642,1.6620589061112205,True,False,False,False,False,True,False,0.3639562301562703,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.0357842692720254,0.3271893896895815,No,No,No,Yes,No,No,No,-1.206361165890975,0.327477927711687,-0.7671148994370685,1.6620589061112205,True,False,False,False,False,False,True,-0.3391964860575669,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.38388088885106103,0.3271893896895815,No,Yes,Yes,Yes,Yes,No,No,0.8289391504586737,0.04825820340727636,-0.3306701995865873,-0.6016633925085941,False,False,True,False,False,False,True,-0.018525402018340575,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.22090504374581993,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.5090565684572033,-0.773622414547298,-0.6016633925085941,False,True,False,False,False,True,False,0.3333582072699555,1
Male,2.2710390163227596,-0.9656081041070597,-0.6523049310632244,0.5939741817803857,0.3271893896895815,Yes,No,No,No,No,Yes,No,0.8289391504586737,0.706418982124815,0.6980907315343144,-0.6016633925085941,True,False,False,False,True,False,False,0.4195946369017199,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.26164900502213023,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.5173666792995963,-0.7798210984319573,-0.6016633925085941,False,True,False,True,True,False,False,0.39701748189247327,1
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,-0.7505765403378536,0.3271893896895815,Yes,Yes,No,No,No,Yes,No,0.8289391504586737,-0.003264483815561185,-0.5922061288980507,1.6620589061112205,False,False,False,False,False,False,False,0.0024502449682727843,1
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,-0.8728084241667844,0.3271893896895815,Yes,No,No,Yes,Yes,Yes,Yes,0.8289391504586737,1.3047469627771233,-0.5072113637464761,1.6620589061112205,True,False,False,False,False,False,False,-1.138794140517899,1
Male,-0.4403270894126641,-0.9656081041070597,1.5330253572819845,-1.239504075653577,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.514042634962639,-0.9860321196198419,-0.6016633925085941,False,True,False,False,False,False,True,1.8766620167494719,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.26164900502213023,0.3271893896895815,No,Yes,Yes,No,No,No,No,-1.206361165890975,0.5701331643095673,-0.09408342142654619,-0.6016633925085941,True,False,False,False,False,True,False,-0.14917477517171704,1
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,1.6125732136881428,0.3271893896895815,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.8289391504586737,1.6570956624945938,2.669470741215283,-0.6016633925085941,True,False,False,True,False,False,False,2.6721880778575886,0
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,1.2458775622013503,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.4891123024354596,-0.47385759138489264,-0.6016633925085941,False,True,False,True,True,False,False,-1.8552516052023296,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,1.5718292524118325,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.4957603911093742,-0.3913555354111348,-0.6016633925085941,False,True,False,True,False,False,True,-2.351079937344677,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.8728084241667844,0.3271893896895815,Yes,Yes,No,No,No,Yes,No,0.8289391504586737,0.01169371570074661,-0.6882305806771332,-0.6016633925085941,False,False,False,False,False,False,False,-0.010206373573423086,1
Male,2.2710390163227596,1.0356168260670764,-0.6523049310632244,-0.7505765403378536,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.50074645761481,-0.9064860196622561,-0.6016633925085941,False,True,True,False,False,False,True,1.1264250840808132,1
Female,-0.4403270894126641,-0.9656081041070597,1.5330253572819845,-0.7913205016141639,0.3271893896895815,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-1.206361165890975,0.802816267896576,-0.49481399597715736,-0.6016633925085941,False,False,False,True,True,False,False,-0.6352849718159296,1
Male,-0.4403270894126641,-0.9656081041070597,1.5330253572819845,-1.0765282305483357,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.482464213761545,-0.9639727463648265,-0.6016633925085941,False,True,False,False,False,False,True,1.5959145768919456,1
Male,2.2710390163227596,1.0356168260670764,1.5330253572819845,-0.8728084241667844,0.3271893896895815,Yes,No,No,No,No,No,No,0.8289391504586737,0.34576017156495187,-0.665310891865172,-0.6016633925085941,True,False,False,False,True,False,False,-0.3017823904832427,1
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,-0.5876006952326125,0.3271893896895815,Yes,No,Yes,No,No,No,No,-1.206361165890975,-0.2658639864351855,-0.5332414241873943,-0.6016633925085941,False,False,False,False,True,False,False,0.15622186326662882,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,-3.0563338283944437,No phone service,No,No,No,No,No,Yes,0.8289391504586737,-0.9722234080386047,-0.9916793191731258,1.6620589061112205,False,False,False,False,False,True,False,1.2446871095987084,1
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,-0.01718523736426852,0.3271893896895815,No,Yes,No,No,No,No,No,0.8289391504586737,0.35573230457582355,0.018264966561247466,-0.6016633925085941,True,False,False,False,False,False,False,-0.006113344092273832,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.13941712119319935,-3.0563338283944437,No phone service,Yes,No,No,Yes,No,No,-1.206361165890975,-0.970561385870126,-0.5341458584908501,-0.6016633925085941,False,False,True,False,False,False,True,0.13531287435929495,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.1987601143772666,0.3271893896895815,Yes,No,No,No,No,Yes,No,0.8289391504586737,-0.15118445681015966,-0.9321410707578391,-0.6016633925085941,False,False,False,False,False,True,False,0.18123389673781184,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.239504075653577,0.3271893896895815,Yes,No,No,No,No,Yes,Yes,0.8289391504586737,1.0089070167879268,-0.920493721679191,1.6620589061112205,True,False,False,False,False,True,False,-1.250544359264127,1
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.7913205016141639,0.3271893896895815,No,No,No,Yes,No,Yes,Yes,0.8289391504586737,1.0587676818422858,-0.49432868976554706,1.6620589061112205,True,False,False,False,False,False,True,-0.837824573088303,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.34951041412252404,-3.0563338283944437,No phone service,No,Yes,No,No,No,Yes,0.8289391504586737,-0.8126692798646558,-0.2671171452388877,-0.6016633925085941,False,False,False,False,False,True,False,-0.2840363765501491,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.527338812310468,-0.9990471498403011,-0.6016633925085941,False,True,False,False,False,True,False,1.9553725161873023,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.0357842692720254,0.3271893896895815,No,No,No,No,No,Yes,No,-1.206361165890975,-0.33068285100585204,-0.8439476964842872,-0.6016633925085941,False,False,False,False,False,False,True,0.34251609518988646,1
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,0.7976939881619372,0.3271893896895815,No,Yes,No,Yes,No,Yes,No,0.8289391504586737,-0.01656066116339044,0.4973504349136736,-0.6016633925085941,False,False,True,False,False,False,True,-0.013210339850023374,0
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,0.5124862592277651,0.3271893896895815,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.3345442407669468,-0.5049392483012095,-0.6016633925085941,False,True,False,True,False,False,False,-0.6839355857246102,0
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.5310852911355224,0.3271893896895815,Yes,No,Yes,Yes,Yes,Yes,No,-1.206361165890975,0.375676570597567,1.3151575795968624,-0.6016633925085941,False,False,False,True,True,False,False,0.5751928714661704,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.8384379494382473,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.5323248788159038,-0.5636612999060607,-0.6016633925085941,False,True,False,True,False,False,True,-1.284759329267617,0
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,1.20513360092504,0.3271893896895815,Yes,No,Yes,Yes,No,Yes,No,0.8289391504586737,1.1019802582227303,1.6117679123838005,-0.6016633925085941,True,False,True,False,True,False,False,1.3280334367402638,0
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.1236456783724196,0.3271893896895815,Yes,Yes,Yes,No,No,No,Yes,0.8289391504586737,0.974004551249875,1.4085349065853427,-0.6016633925085941,True,False,False,False,True,False,False,1.0944360047269897,0
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,-1.1987601143772666,0.3271893896895815,No,No,No,No,No,Yes,No,0.8289391504586737,0.5186104770867298,-0.9085154820017175,1.6620589061112205,True,False,False,False,False,True,False,-0.6216895548297371,1
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,-0.38388088885106103,0.3271893896895815,No,Yes,No,No,No,Yes,Yes,0.8289391504586737,1.0072449946194477,0.018860569639133042,-0.6016633925085941,True,False,False,False,False,True,False,-0.3866621038252958,1
Male,-0.4403270894126641,-0.9656081041070597,1.5330253572819845,-1.2802480369298872,-3.0563338283944437,No phone service,No,Yes,No,No,No,No,0.8289391504586737,-1.1118332701908098,-0.9935323065265472,1.6620589061112205,False,False,False,False,False,False,True,1.4234223615551211,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,1.4088534073065915,0.3271893896895815,No,Yes,No,Yes,Yes,No,Yes,0.8289391504586737,0.2510249079616695,1.194823698490753,-0.6016633925085941,False,False,True,False,False,False,False,0.35365729690062153,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.8320644628904742,0.3271893896895815,Yes,No,Yes,No,No,Yes,No,0.8289391504586737,0.829408622592234,-0.5430578452858762,1.6620589061112205,True,False,False,False,False,False,False,-0.6901214400739353,1
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,1.5718292524118325,0.3271893896895815,Yes,Yes,Yes,Yes,Yes,No,Yes,0.8289391504586737,0.5950634968367469,1.5652888129354827,-0.6016633925085941,False,False,False,True,False,False,False,0.9353382113704746,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.3023929662984405,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.4924363467724169,-0.7820049763842039,-0.6016633925085941,False,True,True,False,True,False,False,0.4513022539121192,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.117272191824646,0.3271893896895815,Yes,Yes,No,No,No,No,No,0.8289391504586737,-0.36558531654390347,-0.882088352842209,-0.6016633925085941,False,False,False,False,False,True,False,0.408458307913914,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.26164900502213023,0.3271893896895815,Yes,No,No,No,No,No,No,0.8289391504586737,-0.440376314125442,-0.43584929126650096,-0.6016633925085941,False,False,True,False,True,False,False,0.11522402442623499,1
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-1.2802480369298872,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.50074645761481,-0.9986941998682208,-0.6016633925085941,False,True,True,False,False,False,True,1.9213277062908427,1
Male,2.2710390163227596,-0.9656081041070597,-0.6523049310632244,1.5310852911355224,-3.0563338283944437,No phone service,No,Yes,Yes,No,Yes,No,0.8289391504586737,-0.6896796393972371,0.3213386957119052,-0.6016633925085941,False,False,True,False,True,False,False,-1.0559583514767603,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,1.6125732136881428,0.3271893896895815,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0.8289391504586737,1.6354893743043712,2.563232799619128,-0.6016633925085941,True,False,False,True,False,True,False,2.637346356274809,0
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.1236456783724196,0.3271893896895815,No,No,Yes,No,No,Yes,Yes,0.8289391504586737,0.9839766842607471,1.4678084425215696,1.6620589061112205,True,False,True,False,False,True,False,1.1056411488888112,0
Female,2.2710390163227596,1.0356168260670764,1.5330253572819845,-0.01718523736426852,0.3271893896895815,Yes,No,Yes,No,No,Yes,Yes,0.8289391504586737,1.1834193444781833,0.41222331352256897,-0.6016633925085941,True,False,False,False,False,True,False,-0.020337342336324764,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.4940983689408953,-0.9986059623752008,1.6620589061112205,False,True,False,False,False,True,False,1.9128165038167275,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.7505765403378536,0.3271893896895815,Yes,No,Yes,No,No,No,No,0.8289391504586737,-0.3506271170275957,-0.6662373855418826,-0.6016633925085941,False,False,True,False,False,False,True,0.2631724884472084,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.7913205016141639,0.3271893896895815,Yes,Yes,No,No,No,No,No,0.8289391504586737,0.5053142997389005,-0.5532272163564385,-0.6016633925085941,True,False,False,False,True,False,False,-0.3998655651421968,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.0765282305483357,0.3271893896895815,Yes,No,Yes,Yes,Yes,Yes,Yes,0.8289391504586737,1.4992035564891235,-0.7120105850460398,1.6620589061112205,True,False,False,False,True,False,False,-1.613934951899008,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.5532302205040754,0.3271893896895815,Yes,Yes,No,Yes,No,Yes,Yes,-1.206361165890975,0.4787219450432425,0.5781759785200504,-0.6016633925085941,False,False,False,True,False,False,True,0.2648434472164129,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.7098325790615433,0.3271893896895815,No,No,No,Yes,Yes,Yes,Yes,0.8289391504586737,1.214997765679277,-0.321780272164816,1.6620589061112205,True,False,False,False,False,True,False,-0.8624449975661338,1
Male,2.2710390163227596,1.0356168260670764,-0.6523049310632244,0.4309983366751446,0.3271893896895815,Yes,No,Yes,No,Yes,Yes,No,0.8289391504586737,0.9806526399237896,0.7367166941038465,-0.6016633925085941,True,False,False,False,False,True,False,0.4226596566632427,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.26802249156990343,0.3271893896895815,No,No,No,No,Yes,No,No,0.8289391504586737,-0.4985470900221941,-0.13771686172496683,-0.6016633925085941,False,False,False,True,False,False,False,-0.13362183323267332,0
Male,2.2710390163227596,-0.9656081041070597,-0.6523049310632244,-0.46536881140368164,0.3271893896895815,No,No,No,Yes,No,Yes,No,0.8289391504586737,-0.15783254548407427,-0.4619896485736943,1.6620589061112205,False,False,False,False,False,False,False,0.07345034409274115,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,1.0014137945434887,-3.0563338283944437,No phone service,Yes,No,Yes,No,Yes,Yes,0.8289391504586737,-0.367247338712382,0.4026716049031472,-0.6016633925085941,False,False,False,False,False,True,False,-0.3677665509959641,0
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,0.8384379494382473,0.3271893896895815,No,No,No,No,Yes,Yes,Yes,0.8289391504586737,0.952398263059653,1.142190033904286,-0.6016633925085941,True,False,True,False,False,True,False,0.7985268467282839,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.5876006952326125,0.3271893896895815,No,Yes,No,Yes,No,Yes,No,0.8289391504586737,0.7679138023585248,-0.34536174217442756,-0.6016633925085941,True,False,False,False,False,False,True,-0.4512266841445882,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,0.3271893896895815,Yes,No,No,No,No,No,Yes,0.8289391504586737,-0.15450850114711698,-0.9808261075316582,1.6620589061112205,False,False,False,False,False,True,False,0.19780920528257567,1
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.042157755819799,0.3271893896895815,Yes,Yes,No,No,Yes,No,No,0.8289391504586737,-0.12459210211450161,0.5274173606602598,-0.6016633925085941,False,False,True,False,False,False,False,-0.12984462553252013,0
Female,2.2710390163227596,-0.9656081041070597,-0.6523049310632244,1.5718292524118325,0.3271893896895815,Yes,No,No,Yes,No,Yes,Yes,-1.206361165890975,1.3047469627771233,2.2634017983369574,-0.6016633925085941,True,False,False,True,False,False,False,2.050839443088574,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.10504664646466233,0.3271893896895815,No,No,No,Yes,Yes,Yes,Yes,0.8289391504586737,1.1451928346031746,0.5509105931768512,-0.6016633925085941,True,False,True,False,False,True,False,0.12029866683042405,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.1987601143772666,0.3271893896895815,No,No,No,Yes,No,No,Yes,-1.206361165890975,0.6947848269454648,-0.8940886518929374,-0.6016633925085941,True,False,False,False,True,False,False,-0.8328803386167349,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.22727853029359316,0.3271893896895815,Yes,Yes,Yes,No,No,Yes,Yes,0.8289391504586737,1.3313393174727812,0.7076424401537361,-0.6016633925085941,True,False,True,False,False,True,False,0.30258484339728897,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,0.10504664646466233,0.3271893896895815,Yes,Yes,Yes,Yes,Yes,No,No,0.8289391504586737,0.1446554891790373,0.09125943266209378,-0.6016633925085941,False,False,False,True,True,False,False,0.015195574030963107,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.0357842692720254,0.3271893896895815,Yes,No,No,Yes,No,Yes,No,0.8289391504586737,0.8526769329509349,-0.7455408323936632,1.6620589061112205,True,False,False,False,False,True,False,-0.8831893539216961,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.5939741817803857,0.3271893896895815,No,No,No,Yes,Yes,Yes,Yes,-1.206361165890975,0.32082983903777235,0.5413368251841746,-0.6016633925085941,False,False,False,True,False,False,True,0.19056464113319366,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.7505765403378536,0.3271893896895815,No,No,Yes,No,No,No,No,-1.206361165890975,-0.4769408018319717,-0.6696565883964101,-0.6016633925085941,False,False,False,False,False,True,False,0.3579805769850031,1
Female,2.2710390163227596,1.0356168260670764,-0.6523049310632244,-0.5061127726799919,0.3271893896895815,No,No,Yes,No,No,No,Yes,0.8289391504586737,-0.15949456765255282,-0.4517540993833672,-0.6016633925085941,False,False,False,False,False,True,False,0.08072223786203003,1
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.3681094460302812,0.3271893896895815,Yes,Yes,Yes,No,Yes,Yes,Yes,-1.206361165890975,0.679826627429157,1.4360870637808574,-0.6016633925085941,False,False,False,True,False,True,False,0.9300772306487382,0
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,-0.7098325790615433,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.5073945462887244,-0.8569847860780014,-0.6016633925085941,False,True,False,False,True,False,False,1.06999775845543,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.3902543753988343,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.46418196990828,-0.6348027786534856,-0.6016633925085941,False,True,False,True,False,False,False,-0.5714034201367904,0
Female,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,-0.6283446565089228,0.3271893896895815,Yes,Yes,No,No,No,No,No,-1.206361165890975,0.4687498120323708,-0.41222370251037943,-0.6016633925085941,True,False,False,False,False,True,False,-0.29453643963010223,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,0.18653456901728288,0.3271893896895815,Yes,No,Yes,No,Yes,Yes,Yes,0.8289391504586737,1.319705162293431,0.6594427095915274,-0.6016633925085941,True,False,True,False,True,False,False,0.24617063367828834,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.8320644628904742,0.3271893896895815,No,No,Yes,No,No,No,No,0.8289391504586737,-0.5118432673700233,-0.7375112205288376,-0.6016633925085941,False,False,False,False,False,True,False,0.42588659334834367,1
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,0.8384379494382473,0.3271893896895815,No,No,Yes,No,No,Yes,Yes,0.8289391504586737,0.978990617755311,1.1403149871776097,1.6620589061112205,True,False,True,False,False,False,False,0.8208228860700459,0
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,1.1236456783724196,0.3271893896895815,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.3229100855875962,-0.34335433920822117,-0.6016633925085941,False,True,False,True,False,False,True,-1.4864822005457896,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.5876006952326125,-3.0563338283944437,No phone service,No,No,No,No,No,No,-1.206361165890975,-1.3046278417343313,-0.8009539780102621,-0.6016633925085941,False,False,False,False,True,False,False,0.7666002268229158,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,0.3271893896895815,Yes,No,No,No,No,No,No,0.8289391504586737,0.3357880385540801,-0.9743185924214287,1.6620589061112205,True,False,False,False,False,True,False,-0.42989197718339844,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.1987601143772666,0.3271893896895815,No,No,No,No,No,No,No,0.8289391504586737,0.17789593254860997,-0.9216849278349619,-0.6016633925085941,True,False,False,False,False,True,False,-0.21325454844922226,1
Female,-0.4403270894126641,-0.9656081041070597,1.5330253572819845,-0.954296346719405,0.3271893896895815,No,No,No,No,Yes,Yes,Yes,0.8289391504586737,0.15296560002143048,-0.75524695662587,-0.6016633925085941,False,False,False,False,True,False,False,-0.1459745132741929,1
Female,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.2802480369298872,0.3271893896895815,No,No,No,No,No,Yes,No,0.8289391504586737,0.5136244105812937,-0.9719582394831421,1.6620589061112205,True,False,False,False,False,True,False,-0.6575666433659718,1
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,0.9606698332671783,0.3271893896895815,Yes,Yes,Yes,Yes,No,No,No,0.8289391504586737,0.9424261300487813,1.3106133487063292,-0.6016633925085941,True,False,True,False,False,True,False,0.9053603532205947,0
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.6283446565089228,0.3271893896895815,No,No,No,No,No,No,No,0.8289391504586737,0.13966942267360122,-0.5001523643048711,1.6620589061112205,True,False,False,False,False,True,False,-0.08776053541464354,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-0.8728084241667844,0.3271893896895815,Yes,No,No,No,Yes,No,Yes,0.8289391504586737,0.051582247744233437,-0.6805318594111327,1.6620589061112205,False,False,False,False,False,True,False,-0.04502142036862511,1
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-1.0357842692720254,0.3271893896895815,No,No,No,No,No,No,No,0.8289391504586737,0.15795166652686607,-0.7773504486273957,-0.6016633925085941,True,False,False,False,False,True,False,-0.16360385149382867,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,1.490341329859212,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.482464213761545,-0.38412006098348966,-0.6016633925085941,False,True,False,True,False,False,False,-2.2093776878060716,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.5468567339563022,0.3271893896895815,Yes,No,No,No,No,No,Yes,0.8289391504586737,0.7047569599563366,-0.33126580266447264,1.6620589061112205,True,False,False,False,False,False,False,-0.38540108935469475,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,-1.1987601143772666,0.3271893896895815,No,No,No,No,No,No,Yes,0.8289391504586737,0.5152864327497723,-0.8970446079091096,1.6620589061112205,True,False,False,False,False,True,False,-0.6177048230601708,1
Male,-0.4403270894126641,1.0356168260670764,1.5330253572819845,0.8791819107145576,0.3271893896895815,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,-1.206361165890975,-1.4758161250876305,-0.5262044841190445,-0.6016633925085941,False,True,False,True,True,False,False,-1.2975108407178972,0
Male,-0.4403270894126641,1.0356168260670764,-0.6523049310632244,1.20513360092504,0.3271893896895815,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0.8289391504586737,-1.364460639799562,-0.3690535090503142,-0.6016633925085941,False,True,True,False,True,False,False,-1.6443573641621294,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.3431369275747508,0.3271893896895815,Yes,No,Yes,No,No,Yes,No,0.8289391504586737,0.856000977287892,-0.00033108509273041965,1.6620589061112205,True,False,False,False,True,False,False,-0.2937255453475514,1
Female,-0.4403270894126641,1.0356168260670764,1.5330253572819845,1.20513360092504,0.3271893896895815,Yes,No,No,No,No,Yes,Yes,0.8289391504586737,0.18786806555948166,0.8899411007331839,-0.6016633925085941,False,False,False,False,True,False,False,0.2264061183465196,0
Male,-0.4403270894126641,-0.9656081041070597,-0.6523049310632244,-0.6283446565089228,0.3271893896895815,Yes,Yes,No,No,No,No,Yes,-1.206361165890975,0.03163798172249002,-0.517116022337978,-0.6016633925085941,False,False,False,False,False,False,False,-0.01987955675805361,1
