Product_Code,Warehouse,Product_Category,Date,Order_Demand
Product_0213,Whse_S,Category_007,22/06/2012,250
Product_2132,Whse_S,Category_009,22/06/2012,250
Product_2133,Whse_S,Category_009,22/06/2012,250
Product_2135,Whse_S,Category_009,22/06/2012,250
Product_2137,Whse_S,Category_009,22/06/2012,250
Product_0333,Whse_S,Category_021,30/05/2012,6
Product_0353,Whse_S,Category_021,22/06/2012,21
Product_0158,Whse_S,Category_021,24/10/2012,300
Product_2169,Whse_S,Category_024,22/06/2012,8
Product_2144,Whse_S,Category_009,12/12/2011,10
Product_2132,Whse_S,Category_009,21/02/2012,20
Product_2138,Whse_S,Category_009,21/02/2012,22
Product_2144,Whse_S,Category_009,21/02/2012,28
Product_2138,Whse_S,Category_009,17/04/2012,16
Product_2132,Whse_S,Category_009,12/07/2012,50
Product_2142,Whse_S,Category_009,13/08/2012,4
Product_2142,Whse_S,Category_009,12/12/2012,2
Product_0333,Whse_S,Category_021,02/05/2012,4
Product_0288,Whse_S,Category_021,16/10/2012,20
Product_0158,Whse_S,Category_021,06/11/2012,100
Product_2166,Whse_S,Category_024,12/12/2011,3
Product_2169,Whse_S,Category_024,07/03/2012,4
Product_1617,Whse_S,Category_024,03/07/2012,12
Product_1616,Whse_S,Category_024,05/11/2012,7
Product_1644,Whse_S,Category_024,05/11/2012,3
Product_1646,Whse_S,Category_024,05/11/2012,2
Product_1618,Whse_S,Category_024,13/11/2012,4
Product_1646,Whse_S,Category_024,13/11/2012,2
Product_0159,Whse_S,Category_021,22/03/2012,161
Product_0333,Whse_S,Category_021,22/03/2012,8
Product_0158,Whse_S,Category_021,16/03/2012,1003
Product_2165,Whse_S,Category_024,18/04/2012,100
Product_2167,Whse_S,Category_024,21/08/2012,18
Product_0202,Whse_S,Category_007,03/05/2012,48
Product_0209,Whse_S,Category_007,11/05/2012,48
Product_0202,Whse_S,Category_007,01/06/2012,48
Product_0209,Whse_S,Category_007,01/06/2012,48
Product_0202,Whse_S,Category_007,09/08/2012,24
Product_0209,Whse_S,Category_007,09/08/2012,24
Product_0200,Whse_S,Category_007,11/10/2012,384
Product_2132,Whse_S,Category_009,11/05/2012,72
Product_0353,Whse_S,Category_021,11/05/2012,2
Product_0158,Whse_S,Category_021,24/05/2012,60
Product_0159,Whse_S,Category_021,24/05/2012,233
Product_0288,Whse_S,Category_021,24/05/2012,240
Product_0353,Whse_S,Category_021,24/05/2012,38
Product_0353,Whse_S,Category_021,01/06/2012,2
Product_0353,Whse_S,Category_021,09/08/2012,2
Product_0213,Whse_S,Category_007,08/02/2012,96
Product_2131,Whse_S,Category_009,08/02/2012,24
Product_2137,Whse_S,Category_009,08/02/2012,24
Product_0288,Whse_S,Category_021,24/01/2012,20
Product_2169,Whse_S,Category_024,24/01/2012,3
Product_2167,Whse_S,Category_024,08/02/2012,2
Product_0214,Whse_S,Category_007,10/02/2012,28
Product_0215,Whse_S,Category_007,10/02/2012,170
Product_0202,Whse_S,Category_007,21/02/2012,50
Product_0200,Whse_S,Category_007,21/02/2012,72
Product_0202,Whse_S,Category_007,21/02/2012,64
Product_0211,Whse_S,Category_007,21/02/2012,53
Product_0200,Whse_S,Category_007,24/02/2012,6
Product_0206,Whse_S,Category_007,24/02/2012,6
Product_0200,Whse_S,Category_007,28/02/2012,178
Product_0208,Whse_S,Category_007,28/02/2012,41
Product_0208,Whse_S,Category_007,28/02/2012,485
Product_0202,Whse_S,Category_007,16/03/2012,30
Product_0202,Whse_S,Category_007,22/03/2012,50
Product_0200,Whse_S,Category_007,11/06/2012,60
Product_0211,Whse_S,Category_007,11/06/2012,20
Product_0200,Whse_S,Category_007,16/07/2012,385
Product_0202,Whse_S,Category_007,16/07/2012,100
Product_0202,Whse_S,Category_007,20/07/2012,40
Product_0202,Whse_S,Category_007,03/08/2012,45
Product_0221,Whse_S,Category_007,07/08/2012,431
Product_0202,Whse_S,Category_007,07/09/2012,50
Product_0202,Whse_S,Category_007,03/10/2012,25
Product_0200,Whse_S,Category_007,18/10/2012,90
Product_0206,Whse_S,Category_007,18/10/2012,90
Product_0200,Whse_S,Category_007,13/11/2012,60
Product_0202,Whse_S,Category_007,13/11/2012,59
Product_0211,Whse_S,Category_007,19/11/2012,90
Product_0202,Whse_S,Category_007,05/12/2012,30
Product_0202,Whse_S,Category_007,06/12/2012,10
Product_0209,Whse_S,Category_007,06/12/2012,40
Product_0206,Whse_S,Category_007,12/12/2012,34
Product_0200,Whse_S,Category_007,12/12/2012,72
Product_0213,Whse_S,Category_007,12/12/2012,40
Product_2136,Whse_S,Category_009,20/01/2012,39
Product_2138,Whse_S,Category_009,20/01/2012,39
Product_2139,Whse_S,Category_009,20/01/2012,26
Product_2142,Whse_S,Category_009,20/01/2012,26
Product_2132,Whse_S,Category_009,01/02/2012,24
Product_2133,Whse_S,Category_009,01/02/2012,10
Product_2135,Whse_S,Category_009,01/02/2012,24
Product_2132,Whse_S,Category_009,10/02/2012,80
Product_2144,Whse_S,Category_009,10/02/2012,85
Product_2138,Whse_S,Category_009,13/02/2012,29
Product_2144,Whse_S,Category_009,14/02/2012,29
Product_2132,Whse_S,Category_009,21/02/2012,53
Product_2132,Whse_S,Category_009,24/02/2012,60
Product_2128,Whse_S,Category_009,01/03/2012,220
Product_2118,Whse_S,Category_009,20/03/2012,19
Product_2143,Whse_S,Category_009,03/07/2012,1
Product_2146,Whse_S,Category_009,03/07/2012,4
Product_2128,Whse_S,Category_009,03/07/2012,50
Product_2132,Whse_S,Category_009,03/07/2012,26
Product_2138,Whse_S,Category_009,03/07/2012,25
Product_2144,Whse_S,Category_009,03/07/2012,20
Product_2138,Whse_S,Category_009,11/07/2012,50
Product_2128,Whse_S,Category_009,16/07/2012,340
Product_2132,Whse_S,Category_009,16/07/2012,300
Product_2144,Whse_S,Category_009,18/07/2012,150
Product_2144,Whse_S,Category_009,18/07/2012,268
Product_2146,Whse_S,Category_009,18/07/2012,208
Product_2138,Whse_S,Category_009,24/07/2012,10
Product_2136,Whse_S,Category_009,07/08/2012,96
Product_2135,Whse_S,Category_009,22/10/2012,227
Product_2136,Whse_S,Category_009,22/10/2012,72
Product_2128,Whse_S,Category_009,13/11/2012,6
Product_2128,Whse_S,Category_009,13/11/2012,64
Product_2118,Whse_S,Category_009,26/12/2012,8
Product_2138,Whse_S,Category_009,27/12/2012,10
Product_2139,Whse_S,Category_009,27/12/2012,10
Product_2141,Whse_S,Category_009,27/12/2012,10
Product_0287,Whse_S,Category_021,15/02/2012,300
Product_0288,Whse_S,Category_021,15/02/2012,300
Product_0354,Whse_S,Category_021,15/02/2012,12
Product_0155,Whse_S,Category_021,18/01/2012,12
Product_0154,Whse_S,Category_021,10/02/2012,52
Product_0349,Whse_S,Category_021,10/02/2012,10
Product_0349,Whse_S,Category_021,28/02/2012,26
Product_0155,Whse_S,Category_021,15/03/2012,14
Product_0333,Whse_S,Category_021,15/03/2012,2
Product_0353,Whse_S,Category_021,09/04/2012,18
Product_0158,Whse_S,Category_021,20/06/2012,108
Product_0159,Whse_S,Category_021,20/06/2012,10
Product_0155,Whse_S,Category_021,11/07/2012,14
Product_0158,Whse_S,Category_021,16/07/2012,329
Product_0354,Whse_S,Category_021,16/07/2012,3
Product_0288,Whse_S,Category_021,20/07/2012,150
Product_0155,Whse_S,Category_021,07/08/2012,224
Product_0288,Whse_S,Category_021,07/08/2012,20
Product_0353,Whse_S,Category_021,07/08/2012,19
Product_0155,Whse_S,Category_021,17/08/2012,914
Product_0155,Whse_S,Category_021,17/08/2012,336
Product_0349,Whse_S,Category_021,07/09/2012,5
Product_0155,Whse_S,Category_021,03/10/2012,2
Product_0349,Whse_S,Category_021,18/10/2012,18
Product_0349,Whse_S,Category_021,24/10/2012,30
Product_0158,Whse_S,Category_021,13/11/2012,60
Product_0154,Whse_S,Category_021,05/12/2012,60
Product_0159,Whse_S,Category_021,06/12/2012,250
Product_0288,Whse_S,Category_021,06/12/2012,150
Product_0155,Whse_S,Category_021,12/12/2012,13
Product_0159,Whse_S,Category_021,12/12/2012,60
Product_0349,Whse_S,Category_021,12/12/2012,3
Product_0155,Whse_S,Category_021,26/12/2012,4
Product_1616,Whse_S,Category_024,15/02/2012,4
Product_1617,Whse_S,Category_024,15/02/2012,4
Product_1645,Whse_S,Category_024,15/02/2012,2
Product_2166,Whse_S,Category_024,20/01/2012,9
Product_1617,Whse_S,Category_024,10/02/2012,2
Product_1645,Whse_S,Category_024,10/02/2012,1
Product_1616,Whse_S,Category_024,20/03/2012,8
Product_1644,Whse_S,Category_024,20/03/2012,4
Product_1618,Whse_S,Category_024,29/03/2012,18
Product_1646,Whse_S,Category_024,29/03/2012,5
Product_2167,Whse_S,Category_024,09/04/2012,22
Product_1616,Whse_S,Category_024,18/04/2012,7
Product_1616,Whse_S,Category_024,18/04/2012,1
Product_1644,Whse_S,Category_024,18/04/2012,4
Product_1646,Whse_S,Category_024,18/04/2012,2
Product_2167,Whse_S,Category_024,02/05/2012,16
Product_2167,Whse_S,Category_024,09/05/2012,15
Product_2166,Whse_S,Category_024,11/05/2012,16
Product_2167,Whse_S,Category_024,16/05/2012,16
Product_1617,Whse_S,Category_024,25/05/2012,12
Product_1645,Whse_S,Category_024,25/05/2012,6
Product_2167,Whse_S,Category_024,25/05/2012,12
Product_2167,Whse_S,Category_024,11/07/2012,6
Product_2167,Whse_S,Category_024,18/07/2012,5
Product_2167,Whse_S,Category_024,24/07/2012,10
Product_2166,Whse_S,Category_024,30/07/2012,1
Product_2167,Whse_S,Category_024,12/09/2012,3
Product_2165,Whse_S,Category_024,22/11/2012,1
Product_2167,Whse_S,Category_024,26/12/2012,2
Product_0200,Whse_S,Category_007,13/01/2012,30
Product_0202,Whse_S,Category_007,13/01/2012,778
Product_0208,Whse_S,Category_007,13/01/2012,778
Product_0209,Whse_S,Category_007,13/01/2012,30
Product_0211,Whse_S,Category_007,13/01/2012,256
Product_2133,Whse_S,Category_009,13/01/2012,530
Product_2139,Whse_S,Category_009,13/01/2012,327
Product_2141,Whse_S,Category_009,13/01/2012,8
Product_2145,Whse_S,Category_009,13/01/2012,1
Product_2145,Whse_S,Category_009,19/01/2012,93
Product_2133,Whse_S,Category_009,26/06/2012,171
Product_0158,Whse_S,Category_021,13/01/2012,325
Product_0159,Whse_S,Category_021,13/01/2012,50
Product_0353,Whse_S,Category_021,13/01/2012,39
Product_0215,Whse_S,Category_007,04/01/2012,14
Product_0214,Whse_S,Category_007,04/01/2012,192
Product_0215,Whse_S,Category_007,04/01/2012,14
Product_0202,Whse_S,Category_007,13/01/2012,24
Product_0204,Whse_S,Category_007,13/01/2012,8
Product_0209,Whse_S,Category_007,13/01/2012,8
Product_0213,Whse_S,Category_007,13/01/2012,8
Product_0215,Whse_S,Category_007,13/01/2012,10
Product_0211,Whse_S,Category_007,18/09/2012,122
Product_0204,Whse_S,Category_007,09/11/2012,24
Product_2133,Whse_S,Category_009,04/01/2012,10
Product_2136,Whse_S,Category_009,04/01/2012,40
Product_2136,Whse_S,Category_009,04/01/2012,124
Product_2142,Whse_S,Category_009,04/01/2012,314
Product_2136,Whse_S,Category_009,04/01/2012,14
Product_2139,Whse_S,Category_009,04/01/2012,10
Product_2141,Whse_S,Category_009,04/01/2012,20
Product_2142,Whse_S,Category_009,04/01/2012,1014
Product_2145,Whse_S,Category_009,04/01/2012,20
Product_2136,Whse_S,Category_009,13/01/2012,14
Product_2139,Whse_S,Category_009,13/01/2012,5
Product_2142,Whse_S,Category_009,13/01/2012,174
Product_2145,Whse_S,Category_009,13/01/2012,5
Product_2128,Whse_S,Category_009,20/03/2012,10
Product_2132,Whse_S,Category_009,20/03/2012,590
Product_2138,Whse_S,Category_009,20/03/2012,30
Product_2144,Whse_S,Category_009,20/03/2012,10
Product_2135,Whse_S,Category_009,15/05/2012,690
Product_2118,Whse_S,Category_009,11/06/2012,38
Product_2138,Whse_S,Category_009,09/08/2012,20
Product_2146,Whse_S,Category_009,14/08/2012,10
Product_0159,Whse_S,Category_021,13/01/2012,8
Product_0158,Whse_S,Category_021,01/02/2012,52
Product_0159,Whse_S,Category_021,01/02/2012,160
Product_0158,Whse_S,Category_021,26/04/2012,300
Product_0159,Whse_S,Category_021,26/04/2012,300
Product_0333,Whse_S,Category_021,26/04/2012,30
Product_0352,Whse_S,Category_021,15/05/2012,7
Product_0352,Whse_S,Category_021,15/05/2012,9
Product_0155,Whse_S,Category_021,11/06/2012,19
Product_0353,Whse_S,Category_021,29/08/2012,50
Product_0354,Whse_S,Category_021,14/09/2012,16
Product_0349,Whse_S,Category_021,24/10/2012,30
Product_2165,Whse_S,Category_024,04/01/2012,24
Product_2169,Whse_S,Category_024,04/01/2012,20
Product_2169,Whse_S,Category_024,13/01/2012,3
Product_2165,Whse_S,Category_024,01/02/2012,17
Product_2169,Whse_S,Category_024,01/02/2012,3
Product_2166,Whse_S,Category_024,20/03/2012,2
Product_2167,Whse_S,Category_024,20/03/2012,4
Product_1618,Whse_S,Category_024,25/05/2012,4
Product_1646,Whse_S,Category_024,25/05/2012,2
Product_2167,Whse_S,Category_024,20/07/2012,15
Product_2169,Whse_S,Category_024,26/07/2012,8
Product_1617,Whse_S,Category_024,14/08/2012,16
Product_2169,Whse_S,Category_024,29/08/2012,10
Product_1616,Whse_S,Category_024,05/09/2012,4
Product_1618,Whse_S,Category_024,05/09/2012,4
Product_1644,Whse_S,Category_024,05/09/2012,2
Product_1646,Whse_S,Category_024,05/09/2012,2
Product_1618,Whse_S,Category_024,14/09/2012,4
Product_1646,Whse_S,Category_024,14/09/2012,2
Product_2165,Whse_S,Category_024,14/09/2012,15
Product_2169,Whse_S,Category_024,19/10/2012,100
Product_1617,Whse_S,Category_024,26/12/2012,4
Product_1618,Whse_S,Category_024,26/12/2012,2
Product_1645,Whse_S,Category_024,26/12/2012,2
Product_1646,Whse_S,Category_024,26/12/2012,1
Product_0159,Whse_S,Category_021,12/04/2012,136
Product_0353,Whse_S,Category_021,12/04/2012,39
Product_0349,Whse_S,Category_021,08/06/2012,1
Product_1617,Whse_S,Category_024,12/04/2012,26
Product_1645,Whse_S,Category_024,12/04/2012,13
Product_1617,Whse_S,Category_024,12/04/2012,16
Product_1645,Whse_S,Category_024,12/04/2012,8
Product_1618,Whse_S,Category_024,16/10/2012,4
Product_1646,Whse_S,Category_024,16/10/2012,2
Product_0202,Whse_S,Category_007,23/02/2012,20
Product_0214,Whse_S,Category_007,14/02/2012,24
Product_0215,Whse_S,Category_007,14/02/2012,6
Product_0215,Whse_S,Category_007,10/08/2012,98
Product_0224,Whse_S,Category_007,10/08/2012,60
Product_0215,Whse_S,Category_007,28/08/2012,98
Product_0224,Whse_S,Category_007,28/08/2012,60
Product_2136,Whse_S,Category_009,14/02/2012,6
Product_2136,Whse_S,Category_009,14/02/2012,19
Product_2136,Whse_S,Category_009,14/02/2012,29
Product_2139,Whse_S,Category_009,14/02/2012,4
Product_2142,Whse_S,Category_009,14/02/2012,54
Product_2145,Whse_S,Category_009,14/02/2012,4
Product_0354,Whse_S,Category_021,23/01/2012,2
Product_0288,Whse_S,Category_021,23/02/2012,10
Product_0353,Whse_S,Category_021,23/02/2012,1
Product_0154,Whse_S,Category_021,10/08/2012,114
Product_2165,Whse_S,Category_024,14/02/2012,1
Product_0213,Whse_S,Category_007,11/01/2012,100
Product_0211,Whse_S,Category_007,09/03/2012,608
Product_0211,Whse_S,Category_007,14/06/2012,80
Product_0208,Whse_S,Category_007,28/06/2012,48
Product_0214,Whse_S,Category_007,03/07/2012,202
Product_0213,Whse_S,Category_007,19/11/2012,100
Product_2131,Whse_S,Category_009,11/01/2012,48
Product_2137,Whse_S,Category_009,11/01/2012,48
Product_2128,Whse_S,Category_009,27/04/2012,24
Product_2132,Whse_S,Category_009,27/04/2012,24
Product_2128,Whse_S,Category_009,28/06/2012,18
Product_2138,Whse_S,Category_009,03/07/2012,105
Product_2118,Whse_S,Category_009,14/09/2012,48
Product_2136,Whse_S,Category_009,19/10/2012,65
Product_2141,Whse_S,Category_009,26/11/2012,72
Product_0158,Whse_S,Category_021,11/01/2012,30
Product_0159,Whse_S,Category_021,11/01/2012,11
Product_0288,Whse_S,Category_021,11/01/2012,50
Product_0158,Whse_S,Category_021,22/02/2012,379
Product_0354,Whse_S,Category_021,22/02/2012,33
Product_0158,Whse_S,Category_021,09/03/2012,172
Product_0353,Whse_S,Category_021,09/03/2012,14
Product_0158,Whse_S,Category_021,04/04/2012,5
Product_0158,Whse_S,Category_021,02/05/2012,300
Product_0159,Whse_S,Category_021,02/05/2012,300
Product_0333,Whse_S,Category_021,02/05/2012,30
Product_0349,Whse_S,Category_021,27/06/2012,3
Product_0349,Whse_S,Category_021,28/06/2012,10
Product_0159,Whse_S,Category_021,29/08/2012,39
Product_0155,Whse_S,Category_021,10/10/2012,40
Product_0349,Whse_S,Category_021,19/10/2012,10
Product_0353,Whse_S,Category_021,19/10/2012,6
Product_0353,Whse_S,Category_021,24/10/2012,20
Product_0159,Whse_S,Category_021,09/11/2012,69
Product_0155,Whse_S,Category_021,19/11/2012,12
Product_0288,Whse_S,Category_021,19/11/2012,200
Product_2167,Whse_S,Category_024,11/01/2012,4
Product_1616,Whse_S,Category_024,22/02/2012,4
Product_1618,Whse_S,Category_024,22/02/2012,4
Product_1646,Whse_S,Category_024,22/02/2012,2
Product_2165,Whse_S,Category_024,22/02/2012,22
Product_1618,Whse_S,Category_024,07/03/2012,12
Product_1646,Whse_S,Category_024,07/03/2012,6
Product_2167,Whse_S,Category_024,27/04/2012,32
Product_2167,Whse_S,Category_024,03/07/2012,6
Product_2167,Whse_S,Category_024,03/07/2012,3
Product_2167,Whse_S,Category_024,23/08/2012,11
Product_2166,Whse_S,Category_024,27/08/2012,10
Product_2166,Whse_S,Category_024,09/11/2012,9
Product_2166,Whse_S,Category_024,28/11/2012,4
Product_0002,Whse_S,Category_005,01/03/2012,50000
Product_0033,Whse_S,Category_005,16/02/2012,150000
Product_0002,Whse_S,Category_005,02/05/2012,50000
Product_0033,Whse_S,Category_005,02/05/2012,150000
Product_0002,Whse_S,Category_005,03/07/2012,30000
Product_0033,Whse_S,Category_005,03/07/2012,150000
Product_0002,Whse_S,Category_005,05/09/2012,10000
Product_0033,Whse_S,Category_005,05/09/2012,150000
Product_0002,Whse_S,Category_005,08/11/2012,30000
Product_0033,Whse_S,Category_005,08/11/2012,150000
Product_0179,Whse_S,Category_007,07/09/2012,200
Product_1275,Whse_J,Category_019,27/04/2012,100
Product_0620,Whse_C,Category_001,13/02/2012,9
Product_0620,Whse_C,Category_001,15/03/2012,197
Product_0620,Whse_C,Category_001,09/04/2012,9
Product_0620,Whse_C,Category_001,04/06/2012,197
Product_0620,Whse_C,Category_001,26/06/2012,4
Product_1859,Whse_C,Category_001,20/07/2012,1
Product_0620,Whse_C,Category_001,07/08/2012,134
Product_0620,Whse_C,Category_001,07/08/2012,53
Product_0620,Whse_C,Category_001,07/08/2012,1
Product_0620,Whse_C,Category_001,07/08/2012,9
Product_0620,Whse_C,Category_001,07/09/2012,3
Product_0620,Whse_C,Category_001,08/11/2012,2
Product_0620,Whse_C,Category_001,22/10/2012,197
Product_0620,Whse_C,Category_001,23/11/2012,2
Product_0620,Whse_C,Category_001,03/12/2012,3
Product_0620,Whse_C,Category_001,11/12/2012,3
Product_1967,Whse_C,Category_005,05/01/2012,8000
Product_1967,Whse_C,Category_005,15/03/2012,5000
Product_1967,Whse_C,Category_005,02/04/2012,3000
Product_1967,Whse_C,Category_005,23/04/2012,2000
Product_1967,Whse_C,Category_005,27/04/2012,2000
Product_1967,Whse_C,Category_005,04/06/2012,8000
Product_1967,Whse_C,Category_005,30/07/2012,8000
Product_1967,Whse_C,Category_005,27/08/2012,4000
Product_1564,Whse_C,Category_019,23/12/2011,5700
Product_1432,Whse_C,Category_019,26/12/2011,118000
Product_0063,Whse_C,Category_019,20/02/2012,25000
Product_1502,Whse_C,Category_019,15/02/2012,500
Product_1342,Whse_C,Category_019,14/03/2012,1000
Product_0094,Whse_C,Category_019,05/04/2012,1000
Product_1480,Whse_C,Category_019,05/04/2012,81000
Product_1564,Whse_C,Category_019,05/04/2012,2000
Product_1281,Whse_C,Category_019,16/04/2012,5000
Product_1432,Whse_C,Category_019,01/05/2012,30000
Product_1342,Whse_C,Category_019,24/04/2012,3000
Product_1432,Whse_C,Category_019,09/05/2012,70000
Product_0094,Whse_C,Category_019,15/05/2012,2000
Product_1281,Whse_C,Category_019,15/05/2012,5000
Product_1281,Whse_C,Category_019,04/06/2012,10000
Product_1342,Whse_C,Category_019,15/05/2012,100000
Product_1502,Whse_C,Category_019,15/05/2012,105500
Product_1432,Whse_C,Category_019,17/05/2012,40000
Product_1341,Whse_C,Category_019,22/05/2012,1000
Product_1394,Whse_C,Category_019,22/05/2012,1000
Product_1432,Whse_C,Category_019,08/06/2012,91000
Product_1281,Whse_C,Category_019,04/06/2012,35000
Product_1480,Whse_C,Category_019,11/06/2012,10000
Product_1480,Whse_C,Category_019,12/06/2012,64000
Product_1480,Whse_C,Category_019,12/06/2012,58000
Product_1281,Whse_C,Category_019,06/08/2012,8000
Product_1564,Whse_C,Category_019,19/06/2012,6600
Product_1281,Whse_C,Category_019,10/07/2012,70000
Product_1564,Whse_C,Category_019,22/06/2012,7000
Product_0071,Whse_C,Category_019,26/06/2012,65000
Product_0071,Whse_C,Category_019,26/06/2012,25000
Product_1432,Whse_C,Category_019,26/06/2012,96000
Product_0071,Whse_C,Category_019,21/08/2012,1000
Product_0071,Whse_C,Category_019,30/08/2012,49000
Product_1432,Whse_C,Category_019,13/07/2012,69000
Product_1342,Whse_C,Category_019,17/07/2012,9000
Product_1480,Whse_C,Category_019,17/07/2012,8000
Product_1502,Whse_C,Category_019,17/07/2012,2750
Product_1342,Whse_C,Category_019,17/07/2012,8000
Product_1480,Whse_C,Category_019,17/07/2012,5000
Product_1502,Whse_C,Category_019,17/07/2012,4000
Product_0094,Whse_C,Category_019,20/07/2012,1000
Product_0063,Whse_C,Category_019,30/08/2012,30000
Product_0071,Whse_C,Category_019,28/10/2012,12000
Product_1432,Whse_C,Category_019,15/08/2012,90000
Product_1341,Whse_C,Category_019,04/09/2012,1000
Product_0071,Whse_C,Category_019,04/11/2012,10000
Product_1394,Whse_C,Category_019,17/09/2012,1000
Product_1432,Whse_C,Category_019,17/09/2012,90000
Product_0071,Whse_C,Category_019,04/11/2012,20000
Product_1564,Whse_C,Category_019,25/09/2012,3000
Product_1564,Whse_C,Category_019,12/10/2012,3000
Product_1480,Whse_C,Category_019,16/10/2012,37000
Product_1564,Whse_C,Category_019,16/10/2012,800
Product_1564,Whse_C,Category_019,16/10/2012,23200
Product_1281,Whse_C,Category_019,22/10/2012,80000
Product_1480,Whse_C,Category_019,22/10/2012,50000
Product_1564,Whse_C,Category_019,22/10/2012,15200
Product_1564,Whse_C,Category_019,22/10/2012,2300
Product_1502,Whse_C,Category_019,22/10/2012,45250
Product_1480,Whse_C,Category_019,08/11/2012,128000
Product_1502,Whse_C,Category_019,08/11/2012,40000
Product_1432,Whse_C,Category_019,08/11/2012,90000
Product_1480,Whse_C,Category_019,15/11/2012,4000
Product_1480,Whse_C,Category_019,16/11/2012,79000
Product_1502,Whse_C,Category_019,16/11/2012,34750
Product_1564,Whse_C,Category_019,16/11/2012,4600
Product_1341,Whse_C,Category_019,27/11/2012,2000
Product_1342,Whse_C,Category_019,27/11/2012,4000
Product_0891,Whse_C,Category_023,14/02/2012,200
Product_0894,Whse_C,Category_023,30/12/2011,200
Product_0894,Whse_C,Category_023,05/01/2012,200
Product_0891,Whse_C,Category_023,06/02/2012,100
Product_0892,Whse_C,Category_023,06/02/2012,250
Product_0893,Whse_C,Category_023,19/01/2012,20
Product_0893,Whse_C,Category_023,06/02/2012,80
Product_0894,Whse_C,Category_023,19/01/2012,100
Product_0894,Whse_C,Category_023,06/02/2012,400
Product_0891,Whse_C,Category_023,16/02/2012,500
Product_0889,Whse_C,Category_023,08/02/2012,40
Product_0884,Whse_C,Category_023,15/02/2012,24
Product_0893,Whse_C,Category_023,01/03/2012,40
Product_0894,Whse_C,Category_023,27/02/2012,240
Product_0894,Whse_C,Category_023,15/03/2012,320
Product_0892,Whse_C,Category_023,09/03/2012,500
Product_0893,Whse_C,Category_023,26/03/2012,40
Product_0893,Whse_C,Category_023,23/04/2012,80
Product_0889,Whse_C,Category_023,22/03/2012,70
Product_0889,Whse_C,Category_023,15/04/2012,40
Product_0891,Whse_C,Category_023,02/04/2012,150
Product_0891,Whse_C,Category_023,23/04/2012,230
Product_0892,Whse_C,Category_023,23/04/2012,200
Product_0891,Whse_C,Category_023,23/04/2012,160
Product_0892,Whse_C,Category_023,23/04/2012,140
Product_0893,Whse_C,Category_023,16/04/2012,130
Product_0894,Whse_C,Category_023,23/04/2012,150
Product_0893,Whse_C,Category_023,17/04/2012,30
Product_0891,Whse_C,Category_023,17/05/2012,150
Product_0892,Whse_C,Category_023,17/05/2012,100
Product_0894,Whse_C,Category_023,21/05/2012,150
Product_0891,Whse_C,Category_023,14/05/2012,120
Product_0891,Whse_C,Category_023,11/06/2012,110
Product_0891,Whse_C,Category_023,09/07/2012,110
Product_0893,Whse_C,Category_023,02/05/2012,50
Product_0894,Whse_C,Category_023,11/06/2012,330
Product_0891,Whse_C,Category_023,17/05/2012,540
Product_0891,Whse_C,Category_023,05/07/2012,10
Product_0892,Whse_C,Category_023,17/05/2012,200
Product_0892,Whse_C,Category_023,20/06/2012,600
Product_0893,Whse_C,Category_023,18/05/2012,30
Product_0893,Whse_C,Category_023,18/05/2012,20
Product_0893,Whse_C,Category_023,18/06/2012,120
Product_0893,Whse_C,Category_023,18/06/2012,20
Product_0893,Whse_C,Category_023,18/06/2012,20
Product_0893,Whse_C,Category_023,21/06/2012,100
Product_0893,Whse_C,Category_023,21/06/2012,20
Product_0893,Whse_C,Category_023,26/06/2012,20
Product_0893,Whse_C,Category_023,08/06/2012,100
Product_0893,Whse_C,Category_023,08/06/2012,60
Product_0889,Whse_C,Category_023,20/06/2012,30
Product_0891,Whse_C,Category_023,20/06/2012,400
Product_0894,Whse_C,Category_023,20/06/2012,300
Product_0891,Whse_C,Category_023,15/06/2012,50
Product_0891,Whse_C,Category_023,26/06/2012,200
Product_0893,Whse_C,Category_023,21/06/2012,160
Product_0872,Whse_C,Category_023,27/06/2012,250
Product_0872,Whse_C,Category_023,27/06/2012,750
Product_0883,Whse_C,Category_023,27/06/2012,70
Product_0889,Whse_C,Category_023,27/06/2012,310
Product_0891,Whse_C,Category_023,10/07/2012,100
Product_0891,Whse_C,Category_023,06/08/2012,300
Product_0892,Whse_C,Category_023,10/07/2012,100
Product_0892,Whse_C,Category_023,18/07/2012,400
Product_0872,Whse_C,Category_023,29/06/2012,2000
Product_0894,Whse_C,Category_023,03/07/2012,200
Product_0891,Whse_C,Category_023,06/08/2012,400
Product_0893,Whse_C,Category_023,20/07/2012,100
Product_0894,Whse_C,Category_023,20/07/2012,10
Product_0889,Whse_C,Category_023,20/07/2012,110
Product_0889,Whse_C,Category_023,20/08/2012,60
Product_0889,Whse_C,Category_023,20/08/2012,100
Product_0889,Whse_C,Category_023,03/09/2012,150
Product_0894,Whse_C,Category_023,20/07/2012,80
Product_0894,Whse_C,Category_023,06/08/2012,400
Product_0894,Whse_C,Category_023,03/09/2012,300
Product_0877,Whse_C,Category_023,25/07/2012,15640
Product_0877,Whse_C,Category_023,06/08/2012,5960
Product_0889,Whse_C,Category_023,31/08/2012,360
Product_0891,Whse_C,Category_023,11/09/2012,300
Product_0892,Whse_C,Category_023,11/09/2012,450
Product_0893,Whse_C,Category_023,21/08/2012,280
Product_0894,Whse_C,Category_023,11/09/2012,200
